id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,stats,tags,description
2611301,145189774,Musée d'Histoire et d'Archéologie,2,Rue Noé,56000,Vannes,France,fr,open,47.6568685,-2.7579838224637703,,,,2014,payant:821;gratuit:2960;label-date:01/02/2003,label:musee de france,
6311305,67015490,Musée d'Art Roger-Quillot,,Place Louis Deteix,63100,Clermont-Ferrand,France,fr,open,45.79392705,3.1162223146769588,,,,2014,payant:6492;gratuit:26818;label-date:01/02/2003,label:musee de france,
2100801,1614573,Musée Alésia - Centre d'Interprétation,1,D 103T,21150,Alise-Sainte-Reine,France,fr,open,47.535713799999996,4.469206464634147,,,,2014,payant:69949;gratuit:19318;label-date:01/02/2003,label:musee de france,
2105401,365168495,Musée du Vin de Bourgogne,,Rue Paradis,21200,Beaune,France,fr,open,47.0235691,4.837196,,,,2014,payant:15776;gratuit:3691;label-date:01/02/2003,label:musee de france,
2123101,2482864557,Musée François Rude,,Rue Vaillant,21000,Dijon,France,fr,open,47.321005,5.0442148,,,,2014,payant:0;gratuit:60071;label-date:01/02/2003,label:musee de france,
2123104,175641505,Musée des Beaux-Arts,,Place de la Libération,21000,Dijon,France,fr,open,47.32163075,5.042364361722523,,,,2014,payant:0;gratuit:193733;label-date:06/01/2002,label:musee de france,
2146401,4737197736,Musée Municipal,,Rue Camille Rodier,21700,Nuits-Saint-Georges,France,fr,open,47.1386701,4.9505695,,,,2014,payant:104;gratuit:2975;label-date:01/02/2003,label:musee de france,
5806202,3618004518,Musée du Costume,,Place du Château,58120,Château-Chinon (Ville),France,fr,open,47.0672537,3.9351818,,,,2014,payant:3483;gratuit:1359;label-date:01/02/2003,label:musee de france,
7104701,,Musée Saint-Nazaire,,,,BOURBON-LANCY,France,fr,open,,,,,,2014,payant:0;gratuit:1598;label-date:01/02/2003,label:musee de france,
7107601,,Musée Denon,,,,CHALON-SUR-SAONE,France,fr,open,,,,,,2014,payant:0;gratuit:12705;label-date:01/02/2003,label:musee de france,
7126301,372835947,"""L'Atelier d'un Journal"""" de Louhans - Musée Municipal""",,Rue du Musée,71440,Thurey,France,fr,open,46.7430242,5.1227339,,,,2014,payant:1496;gratuit:3531;label-date:01/02/2003,label:musee de france,
7127002,700244362,Musée Lamartine,,Rue des Ursulines,71000,Saint-Clément,France,fr,open,46.307027,4.833142197130883,,,,2014,payant:1440;gratuit:4032;label-date:01/02/2003,label:musee de france,
7135101,3617522815,Ecomusée de la Bresse Bourguignonne,,Rue du Château,71270,Pierre-de-Bresse,France,fr,open,46.8828547,5.2614005,,,,2014,payant:26033;gratuit:15560;label-date:01/02/2003,label:musee de france,
7154302,7419064526,Musée Bourguignon -  Perrin de Puycousin,,Rue de l'Hôpital,71700,Tournus,France,fr,closed,46.562054,4.9109128,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
7154301,7419064527,Hôtel Dieu - Musée Greuze,,Rue de l'Hôpital,71700,Tournus,France,fr,open,46.5619544,4.9109248,,,,2014,payant:8384;gratuit:1639;label-date:01/02/2003,label:musee de france,
8938701,8196077887,Musée Muncipal,135,Rue des Déportés et de la Résistance,89100,Sens,France,fr,open,48.1975028,3.284393,,,,2014,payant:6066;gratuit:25735;label-date:01/02/2003,label:musee de france,
2922001,,Musée Bigouden,,,,PONT-L'ABBE,France,fr,open,,,,,,2014,payant:9153;gratuit:3892;label-date:01/02/2003,label:musee de france,
3523801,7422696,Musée de Bretagne,,Boulevard Magenta,35000|35700|35200,Rennes,France,fr,open,48.105132049999995,-1.6741388704016005,,,,2014,payant:18428;gratuit:42992;label-date:01/02/2003,label:musee de france,
5609001,243636775,Ecomusée Industriel des Forges,,Rue des Mimosas,56650,Inzinzac-Lochrist,France,fr,open,47.823174300000005,-3.2555253999999927,,,,2014,payant:1520;gratuit:1599;label-date:01/02/2003,label:musee de france,
5618102,2854735857,Musée de la Compagnie des Indes,,Grand pont,56290,Port-Louis,France,fr,open,47.7106223,-3.3637818,,,,2014,payant:37898;gratuit:29049;label-date:01/02/2003,label:musee de france,
1814101,,Musée du Château Charles VII,,,,MEHUN-SUR-YEVRE,France,fr,open,,,,,,2014,payant:8030;gratuit:0;label-date:01/02/2003,label:musee de france,
1827901,622149606,Musée Municipal,,Rue de la Société Française,18100,Vierzon,France,fr,open,47.2249147,2.0602204,,,,2014,payant:0;gratuit:7095;label-date:01/02/2003,label:musee de france,
2805101,290571187,Musée Bonnevallais,,D 144,19120,La Chapelle-aux-Saints,France,fr,closed,44.98183915,1.7134623841845142,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
2808504,255603,Conservatoire du Machinisme et des Pratiques Agricoles,,,28300,Mainvilliers,France,fr,closed,48.4489382,1.4580047,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3604401,,Musées de Châteauroux - Hôtel Bertrand,,,,CHATEAUROUX,France,fr,open,,,,,,2014,payant:0;gratuit:22564;label-date:01/02/2003,label:musee de france,
3609201,149263965,Musée de Géologie Régionale,3,Place des Sciences,1348,Ottignies-Louvain-la-Neuve,België / Belgique / Belgien,be,closed,50.6682538,4.620109526811595,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3620001,275239079,Musée Archéologique d'Argentomagus,,Impasse du Clos des Mersans,36200,Saint-Marcel,France,fr,open,46.600498,1.5163171900000003,,,,2014,payant:7792;gratuit:6527;label-date:01/02/2003,label:musee de france,
3700302,62782286,Musée de la poste,2,Rue du Clos Lucé,37400,Amboise,France,fr,closed,47.41032365,0.9921089543099333,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3719601,,Musée de l'Hôtel de Ville,,,,RICHELIEU,France,fr,open,,,,,,2014,payant:1818;gratuit:429;label-date:01/02/2003,label:musee de france,
3724101,,Musée du Savignéen,,,,SAVIGNE-SUR-LATHAN,France,fr,open,,,,,,2014,payant:1912;gratuit:0;label-date:01/02/2003,label:musee de france,
4101805,273622,Muséum d'Histoire Naturelle,,,41000,Blois,France,fr,open,47.5876861,1.3337639,,,,2014,payant:6737;gratuit:6664;label-date:01/02/2003,label:musee de france,
4101804,118645362,Maison de la Magie,,Grands Degrés du Château,41000,Blois,France,fr,open,47.5864248,1.333133645374559,,,,2014,payant:68895;gratuit:20693;label-date:01/02/2003,label:musee de france,
4115801,636023615,Atelier Musée Louis Leygue,,Rue des Venages,41100,Naveil,France,fr,open,47.7939429,1.0312301,,,,2014,payant:0;gratuit:52;label-date:01/02/2003,label:musee de france,
4125801,1241279063,Musée Archéologique,,Allée de la Mairie,41140,Thésée,France,fr,open,47.3280766,1.3062994,,,,2014,payant:428;gratuit:84;label-date:01/02/2003,label:musee de france,
4500802,,Musée Municipal Théâtre Forain et Archéologique,,,,ARTENAY,France,fr,open,,,,,,2014,payant:7648;gratuit:3138;label-date:01/02/2003,label:musee de france,
4515501,211497871,Château-Musée de Gien,,Rue de la Fabrique,45500,Gien,France,fr,closed,47.688558650000004,2.6211297937493194,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
4520301,,Musée Gaston Couté,,,,MEUNG-SUR-LOIRE,France,fr,open,,,,,,2014,payant:0;gratuit:3669;label-date:01/02/2003,label:musee de france,
4523402,367781410,Musée Historique et Archéologique,41,South Orleans Road,02653,Orleans,United States,us,open,41.7878404,-69.987513,,,,2014,payant:1083;gratuit:10388;label-date:01/02/2003,label:musee de france,
0805301,1874188907,Musée de la Maison de la Dernière Cartouche,,Avenue de la Dernière Cartouche,08140,Bazeilles,France,fr,open,49.6817859,4.9754729,,,,2014,payant:1043;gratuit:960;label-date:01/02/2003,label:musee de france,
0810501,91146071,Musée Arthur Rimbaud,,Passerelle du Mont Olympe,08000,Charleville-Mézières,France,fr,closed,49.775734650000004,4.7220587026654695,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
0810502,,Maison des Ailleurs - Arthur Rimbaud (Annexe du musée Rimbaud),,,,CHARLEVILLE-MEZIERES,France,fr,open,,,,,,2014,payant:5446;gratuit:0;label-date:01/02/2003,label:musee de france,
0810503,1765207774,Musée de l'Ardenne,,Les Arcades,08000,Charleville-Mézières,France,fr,open,49.77272,4.7214458,,,,2014,payant:4480;gratuit:45541;label-date:01/02/2003,label:musee de france,
5235301,5915925232,Musée de la Coutellerie,,Place Charles de Gaulle,52800,Nogent,France,fr,open,48.0275986,5.3411994,,,,2014,payant:3188;gratuit:1770;label-date:18/04/2002,label:musee de france,
5110801,323588585,Musée Municipal,,Place Godart,51000,Châlons-en-Champagne,France,fr,open,48.9564601,4.3638072,,,,2014,payant:1551;gratuit:11012;label-date:01/02/2003,label:musee de france,
5110804,156704708,Musée du Cloître de Notre-Dame-en-Vaux,4,Rue Nicolas Durand,51000,Châlons-en-Champagne,France,fr,open,48.958076,4.3631782370533925,,,,2014,payant:1072;gratuit:1759;label-date:23/02/2012,label:musee de france,
5144501,418187,Ecomusée de la Montagne de Reims,,,51480,Pourcy,France,fr,closed,49.1574346,3.9081058,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
5145404,1347407,Musée Saint-Rémi,,Rue Simon,51100,Reims,France,fr,open,49.243337,4.040392199495639,,,,2014,payant:4369;gratuit:29071;label-date:01/02/2003,label:musee de france,
5145401,733881096,Musée des Beaux-Arts de Saint-Denis,,,51100,Reims,France,fr,open,49.252981500000004,4.030427080857688,,,,2014,payant:22782;gratuit:24777;label-date:06/01/2002,label:musee de france,
2A00401,66274796,Musée Napoléonien,50-52,Rue Cardinal Fesch,20000,Ajaccio,France,fr,open,41.9218958,8.738913555286306,,,,2014,payant:5158;gratuit:2118;label-date:01/02/2003,label:musee de france,
2A00402,2627082116,Musée de la Maison Bonaparte,,Rue Saint-Charles,20000,Ajaccio,France,fr,open,41.9179847,8.7385137,,,,2014,payant:42905;gratuit:24666;label-date:06/01/2002,label:musee de france,
2505607,7345774337,Muséum de Besançon,,Chemin de Ronde de la Citadelle,25000,Besançon,France,fr,open,47.2285217,6.034794,,,,2014,payant:299168;gratuit:0;label-date:01/02/2003,label:musee de france,
2505601,9493688,Musée des Beaux-Arts et d'Archéologie,,Place de la Révolution,25000,Besançon,France,fr,open,47.2402151,6.023512568897798,,,,2014,payant:1;gratuit:16478;label-date:06/01/2002,label:musee de france,
7012201,87526037,Musée Départemental Albert-et-Félicie Demard - ATP,,Place de la Mairie,70600,Champlitte,France,fr,open,47.61684495,5.514228248646819,,,,2014,payant:6280;gratuit:4889;label-date:01/02/2003,label:musee de france,
3901301,121753643,Musée Sarret de Grozon,,Grande Rue,39600,Arbois,France,fr,open,46.902592,5.7742849457831325,,,,2014,payant:291;gratuit:2217;label-date:01/02/2003,label:musee de france,
3909701,847296482,Musée Municipal d'Archéologie,,Frazione Luboz,11018,Saint-Pierre,Italia,it,open,45.7102452,7.2269227,,,,2014,payant:323;gratuit:295;label-date:01/02/2003,label:musee de france,
3919801,946483217,Musée des Beaux-Arts,,Rue des Arènes,39100,Dole,France,fr,open,47.0896386,5.4891469,,,,2014,payant:0;gratuit:24952;label-date:01/02/2003,label:musee de france,
3930001,631011962,Musée d'Archéologie,,Place Philibert de Chalon,39000,Lons-le-Saunier,France,fr,closed,46.6760636,5.5535325,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3943401,7554007745,Musée Municipal de Poligny,49,Grande Rue,39800,Poligny,France,fr,closed,46.8364264,5.708932,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3950002,151950172,Musée Max Claudet,,Place des Salines,39110,Salins-les-Bains,France,fr,closed,46.9376405,5.8761571935790275,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
9000901,203596883,Musée Frédéric Japy,,Rue des Aiges,25230,Vandoncourt,France,fr,open,47.469297499999996,6.90605967289238,,,,2014,payant:612;gratuit:1317;label-date:01/02/2003,label:musee de france,
9730901,9598387,Musée des Cultures Guyanaises,54,Rue Madame Payé,97300,Cayenne,France,fr,closed,4.9412531,-52.32960007270078,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
9122301,3407370497,Musée Intercommunal d'Etampes,,Chemin du Fourneou,91590,Cerny,France,fr,open,48.4959939,2.343302,,,,2014,payant:667;gratuit:5827;label-date:01/02/2003,label:musee de france,
9201203,,"Albert-Kahn, Musée et Jardin Départementaux",,,,BOULOGNE-BILLANCOURT,France,fr,open,,,,,,2014,payant:78395;gratuit:44738;label-date:01/02/2003,label:musee de france,
9201201,,Musée des Années Trente,,,,BOULOGNE-BILLANCOURT,France,fr,open,,,,,,2014,payant:12222;gratuit:12259;label-date:01/02/2003,label:musee de france,
9202501,79575406,Musée Municipal d'Art et d'Histoire,,Place du Général Leclerc,92700,Colombes,France,fr,open,48.9234139,2.2520804122623574,,,,2014,payant:0;gratuit:7070;label-date:01/02/2003,label:musee de france,
9204001,,Musée Français de la Carte à Jouer,,,,ISSY-LES-MOULINEAUX,France,fr,open,,,,,,2014,payant:5861;gratuit:16683;label-date:01/02/2003,label:musee de france,
9207201,7325289618,Cité de la céramique - Sèvres & Limoges,,Rue de la Cité,79000,Niort,France,fr,open,46.312254,-0.4461027,,,,2014,payant:57047;gratuit:31727;label-date:06/01/2002,label:musee de france,
9207301,70961327,MUS - Musée d'Histoire Urbaine et Sociale,1,Rue Merlin de Thionville,92150,Suresnes,France,fr,open,48.868207600000005,2.221619823857867,,,,2014,payant:1059;gratuit:5876;label-date:01/02/2003,label:musee de france,
7510502,7444,Galerie de Minéralogie et de Géologie (Muséum d'Histoire Naturelle),,,,Paris,France,fr,open,48.8566969,2.3514616,,,,2014,payant:6048;gratuit:1345;label-date:06/01/2002,label:musee de france,
7511605,247618453,Musée National des Arts et des Traditions Populaires (MuCem),,Rue Réaumur,75003,Paris,France,fr,closed,48.8660977,2.3554138,,,,2014,payant:0;gratuit:0;label-date:06/01/2002,label:musee de france,
7510603,,Etablissement public du musée d'Orsay et de l'Orangerie - Musée Hébert,,,,PARIS,France,fr,closed,,,,,,2014,payant:0;gratuit:0;label-date:06/01/2002,label:musee de france,
7511502,1212876,Musée Bourdelle,16,Rue Antoine Bourdelle,75015,Paris,France,fr,open,48.843215,2.318663236817872,,,,2014,payant:6124;gratuit:23942;label-date:08/07/2004,label:musee de france,
7510902,1336873192,Musée de la Franc-Maçonnerie,16,Rue Cadet,75009,Paris,France,fr,open,48.8749151,2.3431481,,,,2014,payant:13963;gratuit:3530;label-date:01/02/2003,label:musee de france,
7511606,5918699678,Musée des Monuments Français,,Rue Joliot-Curie,91190,Le Moulon,France,fr,open,48.7094092,2.1666145,,,,2014,payant:191456;gratuit:170204;label-date:09/07/2004,label:musee de france,
7510106,7515426,Musée du Louvre,,Rue Croix des Petits Champs,75001,Paris,France,fr,open,48.8611473,2.33802768704666,,,,2014,payant:5646956;gratuit:3454918;label-date:06/01/2002,label:musee de france,
7510602,395785603,Musée National Eugène Delacroix,,Rue Jacob,75006,Paris,France,fr,open,48.85464155,2.335393670592886,,,,2014,payant:42085;gratuit:26331;label-date:06/01/2002,label:musee de france,
7510102,,Musée des Arts Décoratifs (Union Centrale des Arts Décoratifs),,,,PARIS,France,fr,open,,,,,,2014,payant:164693;gratuit:144008;label-date:06/01/2002,label:musee de france,
7510402,5918699678,Musée National d'Art Moderne (Centre National d'Art et de Culture Georges Pompidou),,Rue Joliot-Curie,91190,Le Moulon,France,fr,open,48.7094092,2.1666145,,,,2014,payant:2517861;gratuit:1002502;label-date:06/01/2002,label:musee de france,
7510519,22870791,Institut du Monde Arabe,1,Rue des Fossés Saint-Bernard,75005,Paris,France,fr,open,48.848916349999996,2.3574932625000007,,,,2014,payant:397611;gratuit:153837;label-date:14/01/2011,label:musee de france,
7713201,373767052,Maison Natale de Louis Braille,,Rue Louis Braille,77700,Coupvray,France,fr,open,48.894502700000004,2.792033637344032,,,,2014,payant:4698;gratuit:0;label-date:01/02/2003,label:musee de france,
7718601,214892,Musée du Château de Fontainebleau,,Cour du Cheval Blanc,77300,Fontainebleau,France,fr,open,48.4023346,2.7005387366907625,,,,2014,payant:257286;gratuit:259625;label-date:06/01/2002,label:musee de france,
7728401,112061664,Musée Bossuet,5,Place Charles De Gaulle,77100,Meaux,France,fr,open,48.960741,2.8784914364406817,,,,2014,payant:7990;gratuit:2832;label-date:01/02/2003,label:musee de france,
7728803,112363959,Musée de la Gendarmerie Nationale,1-3,Rue Émile Leclerc,77000,Melun,France,fr,closed,48.54554555,2.6529119346368715,,,,2014,payant:0;gratuit:0;label-date:14/01/2011,label:musee de france,
7731601,126120236,Musée Municipal,4,Place de Samois,,Moret-Loing-et-Orvanne,France,fr,open,48.373796,2.8149875,,,,2014,payant:0;gratuit:9910;label-date:01/02/2003,label:musee de france,
7733301,2177750355,Musée Départemental de Préhistoire d'Île de France,,Cours du Château,77140,Nemours,France,fr,open,48.2655865,2.6970907,,,,2014,payant:4144;gratuit:24154;label-date:01/02/2003,label:musee de france,
7737901,2281215620,Musée de Provins et du Provinois,,Rue du Palais,77160,Provins,France,fr,open,48.5615816,3.2907221,,,,2014,payant:15709;gratuit:5206;label-date:01/02/2003,label:musee de france,
7744501,4895409053,Ecomusée,,Rue de la Libération,77176,Savigny-le-Temple,France,fr,open,48.5745236,2.5833427,,,,2014,payant:466;gratuit:3258;label-date:01/02/2003,label:musee de france,
9403401,7676712,Ecomusée du Val de Bièvre,,,41120,Monthou-sur-Bièvre,France,fr,open,47.4364694,1.3750271,,,,2014,payant:0;gratuit:10120;label-date:01/02/2003,label:musee de france,
9535101,,ARCHEA - Archéologie en Pays de France,,,,LOUVRES,France,fr,open,,,,,,2014,payant:5834;gratuit:3216;label-date:01/02/2003,label:musee de france,
9550001,43971811,Musée Tavet Delacour,,Rue Lemercier,95300,Pontoise,France,fr,open,49.051103499999996,2.0996586365287904,,,,2014,payant:4991;gratuit:8457;label-date:01/02/2003,label:musee de france,
7817201,,Musée de la Batellerie et des Voies Navigables,,,,CONFLANS-SAINTE-HONORINE,France,fr,closed,,,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
7835601,823061902,Musée National de Port Royal des Champs,,Route Forestière de Font Couverte,78114,Trappes,France,fr,open,48.7479939,2.0152509,,,,2014,payant:4791;gratuit:20816;label-date:06/01/2002,label:musee de france,
7857501,951328,Collections de la Fondation de Coubertin,,,78470,Saint-Rémy-lès-Chevreuse,France,fr,open,48.7054888,2.071109,,,,2014,payant:1140;gratuit:509;label-date:01/02/2003,label:musee de france,
9741102,146937367,Muséum d'Histoire Naturelle,,Rue Poivre,97400,Saint-Denis,France,fr,open,-20.8874571,55.451628083719484,,,,2014,payant:5396;gratuit:27641;label-date:06/01/2002,label:musee de france,
1106901,842466709,Musée des Beaux-Arts,,Rue de Verdun,11000,Carcassonne,France,fr,open,43.212599,2.3550441,,,,2014,payant:0;gratuit:73579;label-date:01/02/2003,label:musee de france,
1107601,321732839,Musée Archéologique du Lauragais,,Rampe du Présidial,11400,Castelnaudary,France,fr,open,43.3155934,1.9588475,,,,2014,payant:386;gratuit:673;label-date:01/02/2003,label:musee de france,
1136901,758324962,Musée Archéologique,,Chemin de Halage,11590,Sallèles-d'Aude,France,fr,open,43.273517,2.9369963132911447,,,,2014,payant:6084;gratuit:4469;label-date:01/02/2003,label:musee de france,
3018906,249023783,Carré d'Art Musée d'Art Contemporain de Nîmes,16,Place de la Maison Carrée,30000,Nîmes,France,fr,open,43.8379778,4.3550651390627815,,,,2014,payant:16726;gratuit:24081;label-date:01/02/2003,label:musee de france,
3020202,73758873,Musée Départemental d'Art Sacré du Gard,,Rue Saint-Jacques,30130,Pont-Saint-Esprit,France,fr,open,44.25521465,4.65104364282573,,,,2014,payant:99;gratuit:8979;label-date:01/02/2003,label:musee de france,
3025801,3549720940,Musée de la Maison Romane,,Rue Maison Romane,30800,Saint-Gilles,France,fr,open,43.6769345,4.4310858,,,,2014,payant:1010;gratuit:1853;label-date:01/02/2003,label:musee de france,
3033401,2910313011,Musée Municipal Georges Borias,,Promendade Racine,30700,Uzès,France,fr,open,44.0124548,4.422769,,,,2014,payant:1437;gratuit:1267;label-date:01/02/2003,label:musee de france,
3400301,4134270080,Musée Agathois,5,Rue de la Fraternité,34300,Agde,France,fr,open,43.3118294,3.4686196,,,,2014,payant:1535;gratuit:1627;label-date:01/02/2003,label:musee de france,
3403901,277812836,Musée de l'Etang de Thau,,Chemin du Belvédère,34140,Bouzigues,France,fr,open,43.446872,3.6617685,,,,2014,payant:12992;gratuit:1756;label-date:01/02/2003,label:musee de france,
3410801,1964228636,Musée Municipal,27,Quai du Maréchal de Lattre de Tassigny,34200,Sète,France,fr,closed,43.4060674,3.6961935,,,,2014,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3411901,425241849,Musée de la Cloche et de la Sonnaille,,Avenue des Treize Vents,34600,Hérépian,France,fr,open,43.59457755,3.112557793850808,,,,2014,payant:1498;gratuit:1660;label-date:01/02/2003,label:musee de france,
1903101,975799385,Musée Labenche d'Art et d'Histoire,4,Rue Champanatier,19100,Brive-la-Gaillarde,France,fr,open,45.1563488,1.5277125,,,,2014,payant:2078;gratuit:36701;label-date:15/08/2002,label:musee de france,
2300801,225393416,Musée Départemental de la Tapisserie,,Rue Vieille,23200,Aubusson,France,fr,open,45.9572515,2.170781705882353,,,,2014,payant:13038;gratuit:4368;label-date:17/06/2002,label:musee de france,
5443101,,"""Musée """"au Fil du Papier""""""",,,,PONT-A-MOUSSON,France,fr,open,,,,,,2014,payant:2417;gratuit:2187;label-date:01/02/2003,label:musee de france,
5725601,309445273,Musée Départemental de la Guerre de 70,11,Rue de Metz,57130,Gravelotte,France,fr,open,49.114021050000005,6.029759781346406,,,,2014,payant:18998;gratuit:11088;label-date:01/02/2003,label:musee de france,
5744801,253993536,Musée Départemental du Sel,,D 38A,57630,Marsal,France,fr,open,48.788486,6.6057743,,,,2014,payant:3996;gratuit:6099;label-date:01/02/2003,label:musee de france,
5745601,228213586,Maison du Verre et du Cristal,,Place Robert Schuman,57960,Meisenthal,France,fr,open,48.96507149999999,7.352640225880503,,,,2014,payant:15131;gratuit:2959;label-date:01/02/2003,label:musee de france,
5730601,743473900,Musée des Mines de fer de Lorraine,,Rue du Musée,57700,Neufchef,France,fr,open,49.325366,6.0281510102739695,,,,2014,payant:17601;gratuit:1585;label-date:01/02/2003,label:musee de france,
5771201,227335819,Musée Départemental Georges de la Tour,,Place Jeanne D'Arc,57630,Vic-sur-Seille,France,fr,open,48.781924000000004,6.531002917135707,,,,2014,payant:3758;gratuit:6614;label-date:01/02/2003,label:musee de france,
